465,0.850681731422
216,0.850681731422
657,0.850681731422
631,0.850681731422
14,0.850681731422
98,0.850681731422
331,0.850681731422
339,0.850681731422
246,0.850681731422
123,0.850681731422
279,0.850681731422
448,0.850681731422
435,0.850681731422
391,0.850681731422
443,0.850681731422
439,0.850681731422
371,0.850681731422
132,0.850681731422
197,0.850681731422
42,0.850681731422
6,0.850681731422
673,0.850681731422
447,0.850681731422
309,0.850681731422
400,0.850681731422
636,0.850681731422
324,0.850681731422
187,0.850681731422
284,0.850681731422
307,0.850681731422
208,0.850681731422
131,0.850681731422
545,0.850681731422
119,0.850681731422
661,0.850681731422
470,0.850681731422
584,0.850681731422
582,0.850681731422
99,0.850681731422
645,0.850681731422
66,0.850681731422
482,0.850681731422
44,0.850681731422
41,0.850681731422
507,0.850681731422
134,0.850681731422
423,0.850681731422
243,0.850681731422
74,0.850681731422
180,0.850681731422
35,0.850681731422
155,0.850681731422
653,0.850681731422
45,0.850681731422
549,0.850681731422
191,0.850681731422
225,0.850681731422
540,0.850681731422
660,0.850681731422
405,0.850681731422
121,0.850681731422
383,0.850681731422
420,0.850681731422
503,0.850681731422
432,0.850681731422
364,0.850681731422
51,0.850681731422
514,0.850681731422
479,0.850681731422
268,0.850681731422
580,0.850681731422
672,0.850681731422
487,0.850681731422
178,0.850681731422
568,0.850681731422
196,0.850681731422
259,0.850681731422
110,0.850681731422
393,0.850681731422
606,0.850681731422
489,0.850681731422
408,0.850681731422
615,0.850681731422
654,0.850681731422
38,0.850681731422
409,0.850681731422
63,0.850681731422
609,0.850681731422
70,0.850681731422
133,0.850681731422
218,0.850681731422
554,0.850681731422
316,0.850681731422
214,0.850681731422
299,0.850681731422
145,0.850681731422
185,0.850681731422
174,0.850681731422
25,0.850681731422
438,0.850681731422
149,0.850681731422
481,0.850681731422
625,0.850681731422
406,0.850681731422
608,0.850681731422
369,0.850681731422
593,0.850681731422
76,0.850681731422
662,0.850681731422
429,0.850681731422
272,0.850681731422
296,0.850681731422
486,0.850681731422
335,0.850681731422
91,0.850681731422
359,0.850681731422
221,0.850681731422
23,0.850681731422
29,0.850681731422
190,0.850681731422
303,0.850681731422
520,0.850681731422
204,0.850681731422
667,0.850681731422
416,0.850681731422
