14,0.914423968917
6,0.914423968917
25,0.914423968917
23,0.914423968917
29,0.914423968917
5,0.914423968917
27,0.914423968917
26,0.914423968917
18,0.914423968917
13,0.914423968917
10,0.914423968917
15,0.914423968917
22,0.914423968917
3,0.914423968917
20,0.914423968917
8,0.914423968917
9,0.914423968917
16,0.914423968917
24,0.914423968917
12,0.914423968917
final,0.914423968917
21,0.914423968917
19,0.914423968917
17,0.914423968917
4,0.914423968917
7,0.914423968917
1,0.914423968917
11,0.914423968917
28,0.914423968917
30,0.914423968917
2,0.914423968917
