streamex,30.5935471058,33.7845971584,1.69243717193
raml-java-parser-master,3.22824716568,5.92219400406,2.26612901687
jumblr,0.187988042831,0.204456090927,0.040932893753
commons-pool,4.71462988853,7.39444494247,0.543533086777
hivemall,5.30133509636,6.84979319572,1.06594014167
languagetool,158.880757093,285.33256793,7.5062110424
chukwa,5.06846404076,6.33046388626,1.10912799835
camel-core,22606.108717,49399.869307,164.276278019
redline-smalltalk-master,0.0293328762054,0.123760938644,0.029412984848
jasmine-maven-plugin,0.139418125153,0.139418125153,0.016222000122
jsprit,124.605708838,473.84333396,7.21523714065
gson-fire-new,0.0379350185394,0.0549750328064,0.0554311275482
vraptor_archive,107.225450039,109.03942585,2.18550992012
jackson-core,32.1520719528,38.6586489677,2.14324998856
asterisk-java-new,16.7633600235,20.1358008385,2.02802395821
commons-dbcp,11.1864261627,51.0966320038,1.7078011036
raml-java-parser,2.37421703339,4.2395298481,0.508056163788
stream-lib,0.834012031555,1.21429395676,0.179107904434
webbit,0.584864139557,1.0028719902,0.139685153961
asterisk-java,1.33241200447,1.61049389839,0.203368902206
rome-1.5.0,15.5973718166,128.661247969,19.3546559811
JActor,0.196353912354,0.337032079697,0.123934030533
redline-smalltalk,3.36227607727,3.96195006371,0.375742912293
nv-websocket-client,0.440019130707,0.887773990631,0.169364213943
javapoet,1.99136996269,4.19759511948,0.304811954498
spring-retry,0.841356039047,1.91352200508,0.208789825439
gson-fire,0.0116209983826,0.0162649154663,0.00528502464295
lambdaj-master,2.38625693321,3.86661791801,0.779011964798
restcountries,0.0356719493866,0.0408990383148,0.0141599178314
ews-java-api,0.032429933548,0.0511240959167,0.0161950588226
protoparser,0.359008073807,0.598541975021,0.095892906189
OpenTripPlanner-otp-0.20.0,73.36571908,110.722625971,6.83120703697
jsoup,35.2754881382,63.0350451469,2.59552097321
commons-math,18629.9575069,34942.1602979,154.066793918
commons-io,153.095690966,240.320515871,5.17238998413
assertj-core,348.64286685,707.442766905,4.0358710289
LastCalc-0.1,0.0271410942078,0.0284960269928,0.0422449111939
gdx-artemis-master,0.0236721038818,0.0344150066376,0.0171701908112
metrics-core,0.337957859039,0.345550060272,0.0623788833618
lanterna,0.254388093948,0.397936105728,0.229496002197
RoaringBitmap,144.807070971,253.0557549,4.32822394371
low-gc-membuffers,0.152671813965,0.17067193985,0.0664720535279
hbase-1.2.2,127.054049969,179.635925055,9.70063114166
blueflood,104.33523488,193.593266964,3.6619579792
scribe-java,0.0674741268158,0.0674741268158,0.0137441158295
mapdb-mapdb-1.0.9,170.040772915,656.65931797,8.00724101067
la4j,1.28477120399,22.5548920631,1.08291482925
jackson-datatype-guava-new,0.133058071136,0.214867115021,0.0500409603119
java-apns,0.0843091011047,0.0843091011047,0.0221419334412
jackson-datatype-guava,0.064110994339,0.100065946579,0.057578086853
java-uuid-generator,0.0808720588684,0.115573883057,0.0330419540405
la4j-new,25.1491799355,84.3054180145,2.06485915184
joss,14.3927299976,25.1585960388,1.11610603332
jopt-simple,14.690816164,17.2855350971,0.634886980057
DiskLruCache,0.0504121780396,0.084105014801,0.0201649665833
