14,0.83827401951
98,0.845006251244
42,0.846097551264
6,0.808210392196
66,0.845147999204
44,0.845984789966
41,0.846226876369
74,0.844830738602
35,0.843923233128
45,0.845842086403
51,0.845445510651
38,0.844403264981
63,0.845282420864
70,0.844933943858
25,0.843626995819
76,0.844788054947
91,0.844967390006
23,0.843532072467
29,0.845543619351
60,0.844981087
47,0.845708301812
78,0.844744734223
87,0.844987776229
59,0.845041290066
32,0.844717340235
5,0.811962412901
75,0.844791240295
55,0.845206609596
27,0.843378857257
54,0.84526872387
56,0.845158829385
26,0.843306868405
89,0.844977583118
62,0.845337208839
72,0.84489444555
18,0.839080868007
13,0.839280270755
81,0.844750467848
10,0.840075333466
15,0.837694604818
22,0.844199721282
3,0.754425482779
20,0.840888552658
77,0.844766394585
95,0.845006251244
34,0.84419558033
40,0.846094047382
92,0.845010073661
96,0.845006251244
8,0.827308142544
9,0.830645112483
16,0.838159028469
88,0.844982679674
83,0.844823730838
85,0.845002747362
52,0.845392952419
73,0.844875014931
68,0.845040971531
36,0.843769380848
53,0.845330838145
97,0.845006251244
61,0.844920883934
82,0.844841250249
94,0.845006251244
65,0.845172844913
24,0.843236153693
12,0.839852359148
57,0.84509735218
final,0.845006251244
21,0.84341739996
19,0.838962054549
43,0.846059327095
17,0.839751065101
86,0.844992872785
50,0.845507624925
37,0.844743141549
49,0.845574517221
64,0.845227632889
4,0.750749591877
7,0.807256062114
67,0.845094485367
1,0.713453633287
90,0.844972486562
39,0.845473860243
69,0.844987457695
33,0.844574318137
58,0.845088751742
84,0.845013577543
11,0.839121321919
28,0.842806450328
31,0.844980768465
93,0.845008162453
79,0.84472307386
71,0.844880430022
30,0.845227314354
48,0.845641409516
46,0.845775194107
80,0.844738682063
2,0.761205813259
