14,0.94262148762
6,0.942790833336
25,0.942634238357
23,0.942634238357
5,0.942985282064
27,0.942634238357
26,0.942634238357
18,0.94262905837
13,0.942597181529
10,0.942597181529
15,0.942620292239
22,0.942634238357
3,0.941606608707
20,0.942634238357
8,0.942612323029
9,0.942609932266
16,0.942620292239
24,0.942634238357
12,0.942576063123
final,0.942634238357
21,0.942634238357
19,0.942634238357
17,0.942629855291
4,0.943009189695
7,0.942670099802
1,0.95113180715
11,0.942587618477
28,0.942634238357
2,0.946426387011
